,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
55,ISAH,School,High School,US,1801 18th St,37.76168441772461,-122.40082550048828,"{'type': 'Point', 'coordinates': (37.76168441772461, -122.40082550048828)}"
56,John O'Connell High School,School,High School,US,2355 Folsom St,37.759408489082126,-122.41357410531172,"{'type': 'Point', 'coordinates': (37.759408489082126, -122.41357410531172)}"
57,Urban School of San Francisco,School,High School,US,1563 Page St (Masonic),37.77090170901717,-122.44637613114703,"{'type': 'Point', 'coordinates': (37.77090170901717, -122.44637613114703)}"
58,KIXEYE,Designing Studios,Design Studio,US,333 Bush St (btwn Kearny & Montgomery),37.790861523537224,-122.40312572592482,"{'type': 'Point', 'coordinates': (37.790861523537224, -122.40312572592482)}"
59,W.E.T. Studios,Designing Studios,Design Studio,US,1214 Jackson St (Jones),37.795087,-122.41512,"{'type': 'Point', 'coordinates': (37.795087, -122.41512)}"
60,Design Intent,Designing Studios,Design Studio,US,1736 Stockton St 3rd Floor Suite 4,37.80194082091137,-122.40933001041412,"{'type': 'Point', 'coordinates': (37.80194082091137, -122.40933001041412)}"
61,Planet Moon Studios,Designing Studios,Design Studio,US,801 Montgomery St,37.796485900878906,-122.40396881103516,"{'type': 'Point', 'coordinates': (37.796485900878906, -122.40396881103516)}"
62,Turner Duckworth,Designing Studios,Design Studio,US,831 Montgomery St (Jackson),37.796838215548405,-122.40367288904172,"{'type': 'Point', 'coordinates': (37.796838215548405, -122.40367288904172)}"
63,Artemide,Designing Studios,Design Studio,US,"San Francisco, CA",37.79704352601745,-122.40360696056065,"{'type': 'Point', 'coordinates': (37.79704352601745, -122.40360696056065)}"
64,Clay,Designing Studios,Design Studio,US,300 Broadway,37.79858688,-122.40256244,"{'type': 'Point', 'coordinates': (37.79858688, -122.40256244)}"
65,Das Studio,Designing Studios,Design Studio,US,1050 Sandsome,37.79967,-122.40259,"{'type': 'Point', 'coordinates': (37.79967, -122.40259)}"
66,RIM Architects,Designing Studios,Design Studio,US,1000 Sansome St Ste 250 (Sansome and Vallejo),37.7997032002465,-122.40247965127594,"{'type': 'Point', 'coordinates': (37.7997032002465, -122.40247965127594)}"
67,Sterling Brands,Designing Studios,Design Studio,US,600 California St Fl 8 (Battery),37.7929158,-122.4046905,"{'type': 'Point', 'coordinates': (37.7929158, -122.4046905)}"
68,Food-Nerd,Designing Studios,Design Studio,US,842 California St (just East of Powell),37.79225958986612,-122.40840259157181,"{'type': 'Point', 'coordinates': (37.79225958986612, -122.40840259157181)}"
69,ValueCoders,Designing Studios,Design Studio,US,548 Market St Ste 1001 (San Francisco),37.79208327468276,-122.40812301635742,"{'type': 'Point', 'coordinates': (37.79208327468276, -122.40812301635742)}"
70,Kvänum Kitchens,Designing Studios,Design Studio,US,526 Washington St (at Sansome St.),37.795840000000005,-122.40251799999999,"{'type': 'Point', 'coordinates': (37.795840000000005, -122.40251799999999)}"
71,Foster+Partners,Designing Studios,Design Studio,US,1000 Sansome St,37.799506,-122.402299,"{'type': 'Point', 'coordinates': (37.799506, -122.402299)}"
72,Costa Brown Architecture,Designing Studios,Design Studio,US,1620 Montgomery St (Lombard),37.80415725708008,-122.40469360351562,"{'type': 'Point', 'coordinates': (37.80415725708008, -122.40469360351562)}"
73,Dockers Lab,Designing Studios,Design Studio,US,99 Green St (Battery),37.800350189208984,-122.40103912353516,"{'type': 'Point', 'coordinates': (37.800350189208984, -122.40103912353516)}"
74,Designit,Designing Studios,Design Studio,US,450 Sansome St,37.79468536376953,-122.40113830566406,"{'type': 'Point', 'coordinates': (37.79468536376953, -122.40113830566406)}"
75,Butchershop,Designing Studios,Design Studio,US,"San Francisco, CA 94111",37.79506432512239,-122.4008633408922,"{'type': 'Point', 'coordinates': (37.79506432512239, -122.4008633408922)}"
76,Wolff Olins,Designing Studios,Design Studio,US,55 Union St,37.801246643066406,-122.40094757080078,"{'type': 'Point', 'coordinates': (37.801246643066406, -122.40094757080078)}"
77,Fedex Office,Designing Studios,Design Studio,US,350 Sansome St,37.793883,-122.401146,"{'type': 'Point', 'coordinates': (37.793883, -122.401146)}"
78,J. Walter Thompson SF,Designing Studios,Design Studio,US,"San Francisco, CA",37.80090557607952,-122.40057305888453,"{'type': 'Point', 'coordinates': (37.80090557607952, -122.40057305888453)}"
79,Beast,Designing Studios,Design Studio,US,500 Sansome St,37.79551254996438,-122.40127686630876,"{'type': 'Point', 'coordinates': (37.79551254996438, -122.40127686630876)}"
80,TeakDigital.com,Designing Studios,Design Studio,US,330 Jackson St (Battery Street),37.79679364222967,-122.4008425974893,"{'type': 'Point', 'coordinates': (37.79679364222967, -122.4008425974893)}"
81,Alpha Graphics,Designing Studios,Design Studio,US,441 California St,37.792716999999996,-122.40168899999999,"{'type': 'Point', 'coordinates': (37.792716999999996, -122.40168899999999)}"
82,Ammunition Design,Designing Studios,Design Studio,US,1500 Sansome St,37.804352558715834,-122.4031944228743,"{'type': 'Point', 'coordinates': (37.804352558715834, -122.4031944228743)}"
83,BraytonHughes Design Studios,Designing Studios,Design Studio,US,465 California St Ste 350 (Between Montgomery and Sansome),37.792335,-122.401934,"{'type': 'Point', 'coordinates': (37.792335, -122.401934)}"
84,Stout,Designing Studios,Design Studio,US,545 Sutter St Ste 303 (at Powell Street),37.788909999999994,-122.409249,"{'type': 'Point', 'coordinates': (37.788909999999994, -122.409249)}"
85,Ramotion,Designing Studios,Design Studio,US,851 Burlway Road,37.78935955386874,-122.40668401122093,"{'type': 'Point', 'coordinates': (37.78935955386874, -122.40668401122093)}"
86,17FEET,Designing Studios,Design Studio,US,256 Sutter St (Kearny),37.789777,-122.405162,"{'type': 'Point', 'coordinates': (37.789777, -122.405162)}"
87,gravitytank,Designing Studios,Design Studio,US,332 Pine St Fl 8,37.79214859008789,-122.40144348144531,"{'type': 'Point', 'coordinates': (37.79214859008789, -122.40144348144531)}"
88,Allsteel Design Center,Designing Studios,Design Studio,US,4 Maritime Plz (Clay St & Davis St),37.79568099975586,-122.3991928100586,"{'type': 'Point', 'coordinates': (37.79568099975586, -122.3991928100586)}"
89,Publicis,Designing Studios,Advertising Agency,US,350 Bush St (Kearny),37.79144261730452,-122.40360001081747,"{'type': 'Point', 'coordinates': (37.79144261730452, -122.40360001081747)}"
90,Tom James Clothing Company,Designing Studios,Design Studio,US,220 Montgomery St,37.790984708677236,-122.40242876168888,"{'type': 'Point', 'coordinates': (37.790984708677236, -122.40242876168888)}"
91,San Francisco Museum of Craft and Design,Designing Studios,Design Studio,US,550 Sutter St,37.78938674926758,-122.40959167480469,"{'type': 'Point', 'coordinates': (37.78938674926758, -122.40959167480469)}"
92,Jak Home,Designing Studios,Design Studio,US,2423 Polk St (Union),37.799116,-122.42265400000001,"{'type': 'Point', 'coordinates': (37.799116, -122.42265400000001)}"
93,NDC HQ,Designing Studios,Design Studio,US,2435 Polk St Ste 12 (Union St.),37.79924011230469,-122.42271423339844,"{'type': 'Point', 'coordinates': (37.79924011230469, -122.42271423339844)}"
94,Punchcut,Designing Studios,Design Studio,US,150 California St,37.788540519039486,-122.40648287323334,"{'type': 'Point', 'coordinates': (37.788540519039486, -122.40648287323334)}"
95,Echos Hair Design Salon,Designing Studios,Design Studio,US,"555 Sutter Street, 2nd Floor, Suite # 217 (Powell)",37.78897589329795,-122.40946948528291,"{'type': 'Point', 'coordinates': (37.78897589329795, -122.40946948528291)}"
96,Atelier Gabriella Daher,Designing Studios,Design Studio,US,Green St. (Polk St.),37.79776355222553,-122.42224216461183,"{'type': 'Point', 'coordinates': (37.79776355222553, -122.42224216461183)}"
97,Elixir Design,Designing Studios,Design Studio,US,2134 Van Ness Ave,37.795295,-122.42339,"{'type': 'Point', 'coordinates': (37.795295, -122.42339)}"
98,"iLocal, Inc",Designing Studios,Design Studio,US,490 Post St Ste 1528,37.7883094,-122.4099242,"{'type': 'Point', 'coordinates': (37.7883094, -122.4099242)}"
99,Woods Bagot,Designing Studios,Design Studio,US,228 Grant Ave (Sutter),37.789142,-122.405029,"{'type': 'Point', 'coordinates': (37.789142, -122.405029)}"
100,Panda Camp Press,Designing Studios,Design Studio,US,1235 Bush St Apt 32,37.788787841796875,-122.41761016845703,"{'type': 'Point', 'coordinates': (37.788787841796875, -122.41761016845703)}"
101,Anna's Design,Designing Studios,Design Studio,US,166 Geary St,37.787728,-122.406189,"{'type': 'Point', 'coordinates': (37.787728, -122.406189)}"
102,Montblanc Boutique,Designing Studios,Design Studio,US,120 Grant Ave (at Maiden Ln),37.788075,-122.40488899999998,"{'type': 'Point', 'coordinates': (37.788075, -122.40488899999998)}"
103,Hotel Marketing Works,Designing Studios,Design Studio,US,101 California St Ste 2710,37.792659800376455,-122.39837050437927,"{'type': 'Point', 'coordinates': (37.792659800376455, -122.39837050437927)}"
104,Stuart Gilchrist,Designing Studios,Design Studio,US,864 Post St (Hyde),37.78770065307617,-122.41612243652344,"{'type': 'Point', 'coordinates': (37.78770065307617, -122.41612243652344)}"
105,Creative Marketing Concepts,Designing Studios,Design Studio,US,"San Francisco, CA",37.790286738410515,-122.40016636159328,"{'type': 'Point', 'coordinates': (37.790286738410515, -122.40016636159328)}"
106,Epsilon,Designing Studios,Design Studio,US,100 Montgomery,37.790069340142175,-122.40202704839929,"{'type': 'Point', 'coordinates': (37.790069340142175, -122.40202704839929)}"
107,CompoClay,Designing Studios,Design Studio,US,"60 Post St, San Francisco, CA 94104",37.789276123046875,-122.40312194824219,"{'type': 'Point', 'coordinates': (37.789276123046875, -122.40312194824219)}"
108,Konica Minolta Business Solutions,Designing Studios,Design Studio,US,1 Sansome St Ste 1650 (at Sutter St),37.79044705236417,-122.40120232105483,"{'type': 'Point', 'coordinates': (37.79044705236417, -122.40120232105483)}"
109,Ideacodes,Designing Studios,Design Studio,US,"28 2nd St, 3rd Fl, Suite 88",37.789064919685224,-122.4011492729187,"{'type': 'Point', 'coordinates': (37.789064919685224, -122.4011492729187)}"
110,Odysseus Arms,Designing Studios,Design Studio,US,8 California St (Drumm Street),37.793853759765625,-122.39681243896484,"{'type': 'Point', 'coordinates': (37.793853759765625, -122.39681243896484)}"
111,Fashion Incubator San Francisco,Designing Studios,Design Studio,US,845 Market St,37.786842444616326,-122.40581628585852,"{'type': 'Point', 'coordinates': (37.786842444616326, -122.40581628585852)}"
112,Bulgari,Designing Studios,Jewelry Store,US,200 Stockton St (at Geary St.),37.78759943038721,-122.40667818080308,"{'type': 'Point', 'coordinates': (37.78759943038721, -122.40667818080308)}"
113,Jimmy Choo,Designing Studios,Design Studio,US,845 Market St (btwn 4th & 5th),37.787711063082654,-122.40602604589411,"{'type': 'Point', 'coordinates': (37.787711063082654, -122.40602604589411)}"
114,729 Solutions Software Design,Designing Studios,IT Services,US,388 Market St #1300,37.7922754,-122.3981949,"{'type': 'Point', 'coordinates': (37.7922754, -122.3981949)}"
115,The Thing The Shop,Designing Studios,Design Studio,US,447 Ofarrell St (shannon st),37.785728000000006,-122.41218400000001,"{'type': 'Point', 'coordinates': (37.785728000000006, -122.41218400000001)}"
116,Exploride Web Design,Designing Studios,Design Studio,US,1 Market St,37.79313458286401,-122.39592432975768,"{'type': 'Point', 'coordinates': (37.79313458286401, -122.39592432975768)}"
117,Razorfrog Web Design,Designing Studios,Design Studio,US,540 Howard St (2nd St),37.7888353,-122.4011575,"{'type': 'Point', 'coordinates': (37.7888353, -122.4011575)}"
118,Global Candle Gallery,Designing Studios,Design Studio,US,"San Francisco, CA",37.810601,-122.410813,"{'type': 'Point', 'coordinates': (37.810601, -122.410813)}"
119,Chum's Design & Print,Designing Studios,Print Shop,US,582 Market St Ste 100 (at 2nd St.),37.78908590450475,-122.40044847281818,"{'type': 'Point', 'coordinates': (37.78908590450475, -122.40044847281818)}"
120,Logo Iconix | LogoIconix,Designing Studios,Design Studio,US,50 Fremont St,37.79063415527344,-122.39713287353516,"{'type': 'Point', 'coordinates': (37.79063415527344, -122.39713287353516)}"
121,Gensler SF HQ,Designing Studios,Design Studio,US,45 Fremont St (Market St.),37.791096,-122.397224,"{'type': 'Point', 'coordinates': (37.791096, -122.397224)}"
122,HACK Temple,Technological Startups,Tech Startup,US,"San Francisco, CA 94133",37.79741493674675,-122.41227997790507,"{'type': 'Point', 'coordinates': (37.79741493674675, -122.41227997790507)}"
123,"Bitpollen, Inc.",Technological Startups,Tech Startup,US,222 Columbus Ave (Kearny),37.797271843974116,-122.40559101104735,"{'type': 'Point', 'coordinates': (37.797271843974116, -122.40559101104735)}"
124,Fetch Mobile,Technological Startups,Tech Startup,US,735 Montgomery St #110 (Jackson St.),37.79623755041776,-122.40364640951157,"{'type': 'Point', 'coordinates': (37.79623755041776, -122.40364640951157)}"
125,Intrinsic Hq,Technological Startups,Tech Startup,US,50 Osgood Pl,37.797943,-122.40294,"{'type': 'Point', 'coordinates': (37.797943, -122.40294)}"
126,Peek HQ,Technological Startups,Tech Startup,US,650 California St (Kearny),37.7932703950371,-122.40538281835244,"{'type': 'Point', 'coordinates': (37.7932703950371, -122.40538281835244)}"
127,SutherlandGold,Technological Startups,Tech Startup,US,430 Pacific Ave (Sansome),37.797618,-122.402551,"{'type': 'Point', 'coordinates': (37.797618, -122.402551)}"
128,"Level Money, Inc.",Technological Startups,Tech Startup,US,847 Sansome St (btw. Broadway & Pacific),37.798025511024136,-122.40253583739076,"{'type': 'Point', 'coordinates': (37.798025511024136, -122.40253583739076)}"
129,ZeroCater,Technological Startups,Tech Startup,US,875 Sansome St (at Broadway),37.798234,-122.402474,"{'type': 'Point', 'coordinates': (37.798234, -122.402474)}"
130,Imgur HQ v2,Technological Startups,Tech Startup,US,415 Jackson St Ste 300,37.79652336040396,-122.4024638189565,"{'type': 'Point', 'coordinates': (37.79652336040396, -122.4024638189565)}"
131,Everest HQ,Technological Startups,Tech Startup,US,415 Jackson St (Sansome),37.796517,-122.402392,"{'type': 'Point', 'coordinates': (37.796517, -122.402392)}"
132,VolunteerMatch,Technological Startups,Tech Startup,US,717 California St,37.794606420450705,-122.4032474177034,"{'type': 'Point', 'coordinates': (37.794606420450705, -122.4032474177034)}"
133,Boomity,Technological Startups,Tech Startup,US,1005 Sansome St (Vallejo),37.79978636809208,-122.40242323020765,"{'type': 'Point', 'coordinates': (37.79978636809208, -122.40242323020765)}"
134,HVF Labs 2.0,Technological Startups,Tech Startup,US,550 Kearny St,37.793267,-122.404343,"{'type': 'Point', 'coordinates': (37.793267, -122.404343)}"
135,Retronyms HQ,Technological Startups,Tech Startup,US,656 Chestnut St. (Columbus),37.80050617142183,-122.4024121672443,"{'type': 'Point', 'coordinates': (37.80050617142183, -122.4024121672443)}"
136,BetterFinance HQ 2.0,Technological Startups,Tech Startup,US,417 Montgomery St (600),37.7938203237125,-122.40323441330976,"{'type': 'Point', 'coordinates': (37.7938203237125, -122.40323441330976)}"
137,"HVF, LLC",Technological Startups,Tech Startup,US,140 2nd St (Minna Street),37.797461217120684,-122.40158268132654,"{'type': 'Point', 'coordinates': (37.797461217120684, -122.40158268132654)}"
138,BOCA Comms,Technological Startups,Tech Startup,US,414 Francisco St (Powell),37.80486535266599,-122.41201494757681,"{'type': 'Point', 'coordinates': (37.80486535266599, -122.41201494757681)}"
139,Mashape HQ,Technological Startups,Tech Startup,US,500 Montgomery St,37.79389603713362,-122.4029373603719,"{'type': 'Point', 'coordinates': (37.79389603713362, -122.4029373603719)}"
140,Clara Labs,Technological Startups,Tech Startup,US,576 Sacramento St,37.79398117201249,-122.40283444018219,"{'type': 'Point', 'coordinates': (37.79398117201249, -122.40283444018219)}"
141,Everwise SF,Technological Startups,Tech Startup,US,"San Francisco, CA 94104",37.79384226303671,-122.40289266110413,"{'type': 'Point', 'coordinates': (37.79384226303671, -122.40289266110413)}"
142,Momentage HQ,Technological Startups,Tech Startup,US,576 Sacramento St Fl 4 (Montgomery),37.79394393270619,-122.40262789481947,"{'type': 'Point', 'coordinates': (37.79394393270619, -122.40262789481947)}"
143,Tanium inc,Technological Startups,Tech Startup,US,2200 Powell St,37.805195,-122.41158200000001,"{'type': 'Point', 'coordinates': (37.805195, -122.41158200000001)}"
144,InCloudCounsel,Technological Startups,Tech Startup,US,456 Montgomery St,37.79365728141478,-122.402846318517,"{'type': 'Point', 'coordinates': (37.79365728141478, -122.402846318517)}"
145,Xero HQ,Technological Startups,Tech Startup,US,101 Green St Fl 5 (Battery),37.800339352066906,-122.40163242196023,"{'type': 'Point', 'coordinates': (37.800339352066906, -122.40163242196023)}"
146,Artik Cloud Battcave,Technological Startups,Tech Startup,US,735 Battery St Fl 3 (Broadway),37.798153525408054,-122.40106344223022,"{'type': 'Point', 'coordinates': (37.798153525408054, -122.40106344223022)}"
147,Linden Lab,Technological Startups,Tech Startup,US,945 Battery St (at Green St),37.800378948304825,-122.40152494834771,"{'type': 'Point', 'coordinates': (37.800378948304825, -122.40152494834771)}"
148,Questus,Technological Startups,Tech Startup,US,1050 Sansome St,37.799843,-122.402354,"{'type': 'Point', 'coordinates': (37.799843, -122.402354)}"
149,Outpace Systems,Technological Startups,Tech Startup,US,475 Sansome St,37.79444660431354,-122.40181476549613,"{'type': 'Point', 'coordinates': (37.79444660431354, -122.40181476549613)}"
150,Grammarly SF,Technological Startups,Tech Startup,US,475 Sansome St (at Clay St),37.794581,-122.401681,"{'type': 'Point', 'coordinates': (37.794581, -122.401681)}"
151,Drive Motors,Technological Startups,Tech Startup,US,315 Bay St Fl 4 (Powell St.),37.805502,-122.412344,"{'type': 'Point', 'coordinates': (37.805502, -122.412344)}"
152,IPG Medialab + Magna Global,Technological Startups,Tech Startup,US,653 Front St,37.79765858775107,-122.40045953598808,"{'type': 'Point', 'coordinates': (37.79765858775107, -122.40045953598808)}"
153,Cuyana,Technological Startups,Tech Startup,US,505 Montgomery St Ste 1037 (between Sacramento and Commercial St),37.79395696673922,-122.40312337875366,"{'type': 'Point', 'coordinates': (37.79395696673922, -122.40312337875366)}"
